,Year,SOU_Text_trust,SOU_Text_fear,SOU_Text_negative,SOU_Text_sadness,SOU_Text_anger,SOU_Text_surprise,SOU_Text_positive,SOU_Text_disgust,SOU_Text_joy,SOU_Text_anticipation,Lyrics_Text_trust,Lyrics_Text_fear,Lyrics_Text_negative,Lyrics_Text_sadness,Lyrics_Text_anger,Lyrics_Text_surprise,Lyrics_Text_positive,Lyrics_Text_disgust,Lyrics_Text_joy,Lyrics_Text_anticipation,Headline_Text_trust,Headline_Text_fear,Headline_Text_negative,Headline_Text_sadness,Headline_Text_anger,Headline_Text_surprise,Headline_Text_positive,Headline_Text_disgust,Headline_Text_joy,Headline_Text_anticipation
50,2000,0.36255924170616116,0.15165876777251186,0.2381516587677725,0.11492890995260663,0.11255924170616113,0.12914691943127962,0.6327014218009479,0.058056872037914695,0.22748815165876776,0.28554502369668244,0.2459016393442623,0.14657666345226616,0.29026036644165865,0.18322082931533268,0.14368370298939248,0.13404050144648022,0.5388138862102217,0.08413693346190936,0.41513982642237224,0.2381870781099325,0.29033176705111774,0.2390716218140396,0.3566851772746689,0.17670511177559448,0.199345009255304,0.11305709810622241,0.4445393706393279,0.08173145379467464,0.1661683041435284,0.2473302007689022
51,2001,,,,,,,,,,,0.2470050098017861,0.20496623829231103,0.34349814855151384,0.2221738183402309,0.19886734916140275,0.12611631452842517,0.48638640818993684,0.13395774341102157,0.36985406229579615,0.23023306469178828,0.2854362262422716,0.2371193038699336,0.35814059995420194,0.1882299061140371,0.17838332951683078,0.10441950996107167,0.42832608197847494,0.07591023585985802,0.1542248683306618,0.23334096633844745
52,2002,0.38636363636363635,0.22933884297520662,0.27479338842975204,0.128099173553719,0.128099173553719,0.1115702479338843,0.5413223140495868,0.08677685950413223,0.18388429752066116,0.24793388429752067,0.23892825509300267,0.19619131975199292,0.3350310008857396,0.1937555358724535,0.1705048715677591,0.13086802480070858,0.5159433126660762,0.129096545615589,0.35761736049601417,0.2267493356953056,0.29742634214510305,0.24711773611272855,0.3735879818330034,0.19017118900663793,0.1925002911377664,0.10865261441714219,0.41970420402934666,0.08047047863048795,0.1537207406544777,0.24641900547339002
53,2003,0.357495881383855,0.2915980230642504,0.31795716639209226,0.1400329489291598,0.17462932454695224,0.07907742998352553,0.5205930807248764,0.085667215815486,0.171334431630972,0.2158154859967051,0.25520534861509075,0.1866284622731614,0.34021012416427887,0.19159503342884432,0.18930276981852914,0.12225405921680993,0.48672397325692457,0.14154727793696276,0.3237822349570201,0.22120343839541548,0.3021511985248924,0.23159188690842042,0.3563614013521819,0.19164105716041796,0.18635525507068224,0.11296865396435157,0.42765826674861707,0.07350952673632452,0.16472034419176398,0.24290104486785494
54,2004,0.3938879456706282,0.2071307300509338,0.28862478777589134,0.12054329371816638,0.13412563667232597,0.07979626485568761,0.5483870967741935,0.0730050933786078,0.1765704584040747,0.22071307300509338,0.21871599564744287,0.19390642002176278,0.37519042437431993,0.18585418933623504,0.229379760609358,0.16365614798694234,0.46528835690968445,0.15364526659412406,0.31273122959738847,0.24330794341675735,0.293054110301769,0.2472684703433923,0.3629032258064516,0.19068678459937566,0.20018210197710717,0.11095213319458896,0.43002081165452655,0.07700312174817898,0.1598595213319459,0.24479708636836628
55,2005,0.46507666098807493,0.19591141396933562,0.2402044293015332,0.09540034071550256,0.09540034071550256,0.07836456558773425,0.565587734241908,0.059625212947189095,0.20442930153321975,0.23339011925042588,0.22254616132167152,0.1880466472303207,0.3561710398445092,0.1912050534499514,0.23007774538386783,0.1477162293488824,0.4774052478134111,0.1455296404275996,0.3066083576287658,0.2261904761904762,0.2919368246051538,0.24788029925187033,0.3793848711554447,0.1921862011637573,0.20399002493765586,0.1168744804655029,0.429093931837074,0.08462177888611803,0.16425602660016625,0.26683291770573564
56,2006,0.3736434108527132,0.21085271317829457,0.3023255813953488,0.14418604651162792,0.15503875968992248,0.12403100775193798,0.5255813953488372,0.09612403100775194,0.19069767441860466,0.21085271317829457,0.24111349036402568,0.16680942184154177,0.35396145610278373,0.16124197002141327,0.19336188436830834,0.13340471092077089,0.46531049250535333,0.13447537473233404,0.26595289079229123,0.22612419700214131,0.28860223334616864,0.2480747015787447,0.37832113977666537,0.194358875625722,0.20244512899499423,0.1182133230650751,0.439449364651521,0.09202926453600307,0.1713515594917212,0.2548132460531382
57,2007,0.3719723183391003,0.25432525951557095,0.314878892733564,0.1453287197231834,0.15570934256055363,0.10380622837370242,0.5501730103806228,0.08131487889273356,0.19550173010380623,0.22837370242214533,0.21156462585034014,0.18412698412698414,0.38616780045351473,0.18639455782312925,0.22471655328798185,0.13854875283446713,0.47346938775510206,0.13786848072562358,0.29138321995464855,0.22448979591836735,0.2854159415245388,0.24295161851722938,0.3729550991994431,0.1827358162199791,0.1930038287504351,0.12060563870518622,0.44013226592412114,0.08562478245736165,0.16846501914375217,0.251131221719457
58,2008,0.41055718475073316,0.1598240469208211,0.23460410557184752,0.0747800586510264,0.12756598240469208,0.08944281524926687,0.5630498533724341,0.07771260997067449,0.18621700879765396,0.20381231671554254,0.20864707311148895,0.19042992470245323,0.3502550400777265,0.19965994656303132,0.19650230750546516,0.1777993684721885,0.4918630070439641,0.14282244352683993,0.32742288073840176,0.28370172455671605,0.2906593406593407,0.23296703296703297,0.3608058608058608,0.17106227106227107,0.19853479853479852,0.12362637362637363,0.4584249084249084,0.07527472527472527,0.1838827838827839,0.2591575091575092
59,2009,,,,,,,,,,,0.2258849557522124,0.19336283185840708,0.347787610619469,0.20442477876106194,0.19247787610619468,0.17212389380530974,0.4920353982300885,0.1433628318584071,0.3471238938053097,0.2535398230088496,0.2973255328040117,0.23443376514834935,0.3666945256999582,0.18303384872544923,0.1832427914751358,0.11617216882574175,0.4515252820727121,0.07647304638529043,0.1759297952361053,0.2601337233597994
60,2010,0.3429878048780488,0.15853658536585366,0.2759146341463415,0.12195121951219512,0.10518292682926829,0.0975609756097561,0.5365853658536586,0.07164634146341463,0.19207317073170732,0.2347560975609756,0.22164096916299558,0.1921806167400881,0.3397577092511013,0.19823788546255505,0.2026431718061674,0.15473568281938327,0.4972466960352423,0.13849118942731278,0.3532488986784141,0.2505506607929515,0.28350266086115145,0.2358490566037736,0.3669569424286405,0.18093855829704886,0.18311562651185292,0.1262699564586357,0.4564586357039187,0.07426221577164974,0.18480890179003387,0.2590711175616836
61,2011,0.3676190476190476,0.1523809523809524,0.24,0.09714285714285714,0.10476190476190476,0.10857142857142857,0.5904761904761905,0.06095238095238095,0.23809523809523808,0.2780952380952381,0.22154521082135023,0.2154521082135023,0.3297587131367292,0.19302949061662197,0.19083597367779673,0.1654886668291494,0.4991469656349013,0.12941749939068975,0.34755057275164514,0.2683402388496222,0.28183581124757595,0.24024994613229908,0.3882783882783883,0.187244128420599,0.18918336565395388,0.11893988364576599,0.42943331178625294,0.07563025210084033,0.17129928894634777,0.24024994613229908
62,2012,0.3510971786833856,0.15673981191222572,0.28213166144200624,0.11912225705329153,0.09717868338557993,0.05799373040752351,0.5250783699059561,0.05172413793103448,0.164576802507837,0.21473354231974923,0.20911330049261084,0.2061576354679803,0.3541871921182266,0.2332512315270936,0.19926108374384235,0.15788177339901477,0.5019704433497537,0.13768472906403942,0.3667487684729064,0.22413793103448276,0.2805704933364508,0.24994154781388825,0.3862520458265139,0.18868365676876314,0.1917231704465747,0.11199438859013328,0.43839139583820436,0.07739069441197101,0.17138180967968203,0.23287350946925414
63,2013,0.39206349206349206,0.15079365079365079,0.2492063492063492,0.09365079365079365,0.10158730158730159,0.08253968253968254,0.573015873015873,0.07777777777777778,0.1746031746031746,0.24126984126984127,0.2338454035601073,0.19970738844184346,0.3347963911241161,0.21653255303584493,0.1755669348939283,0.15362106803218728,0.5008534503779566,0.1063155327968788,0.3550353572299439,0.25213362594489147,0.2784142988084326,0.24587534372135655,0.37694775435380384,0.17919340054995417,0.19706691109074242,0.11778185151237397,0.44362969752520626,0.07218148487626032,0.17506874427131072,0.24725022914757103
64,2014,0.370253164556962,0.14715189873417722,0.2389240506329114,0.10917721518987342,0.08702531645569621,0.09335443037974683,0.5822784810126582,0.06962025316455696,0.19145569620253164,0.23734177215189872,0.2876606683804627,0.20591259640102827,0.3493573264781491,0.19562982005141388,0.18817480719794344,0.14113110539845758,0.49383033419023137,0.13187660668380463,0.2987146529562982,0.25398457583547557,0.2787151860134174,0.2583858507826794,0.39316934336247206,0.19617808497662126,0.20369993901199432,0.123195771498272,0.4240699329131937,0.07847123399064851,0.1709697092905062,0.23968286237040048
65,2015,0.3511705685618729,0.15719063545150502,0.23244147157190637,0.1020066889632107,0.11036789297658862,0.11371237458193979,0.5434782608695652,0.0802675585284281,0.16722408026755853,0.2408026755852843,0.23509841973939563,0.21042417521485998,0.35652897144441364,0.1863044080953701,0.23593013584696423,0.15192680898253397,0.4873856390352093,0.1305794288882728,0.33490435264762963,0.2722484058774605,0.2645286686103013,0.254421768707483,0.3819241982507289,0.19105928085519921,0.18969873663751216,0.12322643343051506,0.4328474246841594,0.08163265306122448,0.17123420796890185,0.23440233236151603
66,2016,0.3684210526315789,0.20676691729323307,0.23684210526315788,0.11842105263157894,0.15037593984962405,0.11842105263157894,0.5864661654135338,0.06015037593984962,0.21804511278195488,0.22932330827067668,0.2404233870967742,0.21799395161290322,0.3560987903225806,0.1844758064516129,0.17086693548387097,0.1280241935483871,0.5080645161290323,0.11693548387096774,0.31401209677419356,0.2265625,0.2570735650767987,0.24838318512530316,0.3819725141471301,0.17987065481002426,0.2047291835084883,0.15198059822150364,0.4147130153597413,0.08245755860953921,0.16410670978173,0.22776879547291834
67,2017,,,,,,,,,,,0.24339080459770115,0.22844827586206898,0.3968390804597701,0.18936781609195402,0.20660919540229886,0.13419540229885057,0.4330459770114943,0.14051724137931035,0.2623563218390805,0.1925287356321839,0.25847006179416154,0.22949073087577243,0.38014063498828043,0.1811208182399318,0.19603665033027914,0.16066481994459833,0.40571063285744724,0.08225015981248668,0.15789473684210525,0.21819731515022373
68,2018,0.3672014260249554,0.22281639928698752,0.30303030303030304,0.1532976827094474,0.14616755793226383,0.09803921568627451,0.5436720142602496,0.09982174688057041,0.22459893048128343,0.21212121212121213,0.19972733469665985,0.23994546693933197,0.4175187457396046,0.20449897750511248,0.26448534423994546,0.12406271301976823,0.43660531697341515,0.15439672801635992,0.28016359918200406,0.20995228357191548,0.28198019801980195,0.2510891089108911,0.3794059405940594,0.16,0.20653465346534652,0.15683168316831683,0.403960396039604,0.08693069306930692,0.15564356435643564,0.219009900990099
69,2019,0.3541666666666667,0.22395833333333334,0.2795138888888889,0.16145833333333334,0.1909722222222222,0.13541666666666666,0.5347222222222222,0.140625,0.2361111111111111,0.2517361111111111,0.20767195767195767,0.25066137566137564,0.45701058201058203,0.25132275132275134,0.3098544973544973,0.1550925925925926,0.39285714285714285,0.20205026455026456,0.24206349206349206,0.19907407407407407,0.2785151856017998,0.26366704161979754,0.39302587176602927,0.16670416197975252,0.21192350956130485,0.15275590551181104,0.38672665916760407,0.09673790776152981,0.15478065241844768,0.2078740157480315
70,2020,0.3688394276629571,0.23211446740858505,0.27344992050874406,0.13354531001589826,0.15262321144674085,0.10969793322734499,0.5548489666136724,0.12082670906200318,0.22575516693163752,0.2480127186009539,0.21414538310412573,0.24165029469548133,0.4151931892599869,0.2314996725605763,0.26162409954158483,0.13326784544859202,0.426981008513425,0.16994106090373282,0.28912901113294043,0.21872953503601833,0.2560777957860616,0.26580226904376014,0.4037971752720537,0.17943968511229452,0.18221810604306551,0.14818244964112062,0.38620050937717065,0.07571197036351007,0.13961565177124335,0.20189858763602686
71,2021,,,,,,,,,,,0.2281710384477183,0.21415738411785842,0.38663312971613367,0.21020481494789794,0.24326266618756737,0.169601149838304,0.4462809917355372,0.17678763923823212,0.31440891124685594,0.26302551203736974,0.24838227974116475,0.2675460428073668,0.3944748631159781,0.1836734693877551,0.19039323046291687,0.12518666002986562,0.42384270781483324,0.07939273270283723,0.15928322548531607,0.22100547536087606
72,2022,0.3782991202346041,0.17595307917888564,0.28152492668621704,0.13049853372434017,0.1158357771260997,0.09090909090909091,0.5542521994134897,0.0689149560117302,0.17302052785923755,0.25219941348973607,0.21411764705882352,0.19019607843137254,0.403921568627451,0.22196078431372548,0.20784313725490197,0.13333333333333333,0.43137254901960786,0.15294117647058825,0.2819607843137255,0.24941176470588236,0.24821063394683027,0.29933537832310836,0.41232106339468305,0.18634969325153375,0.21651329243353784,0.12091002044989775,0.39544989775051126,0.09406952965235174,0.15107361963190183,0.2195807770961145
73,2023,0.3437110834371108,0.17683686176836863,0.2901618929016189,0.1320049813200498,0.12702366127023662,0.0958904109589041,0.5118306351183064,0.0859277708592777,0.199252801992528,0.24408468244084683,0.24567343867569602,0.22761474793077502,0.41008276899924756,0.218209179834462,0.2524454477050414,0.1361926260346125,0.4510910458991723,0.2016553799849511,0.30662151993980435,0.23551542513167795,0.2528531574942937,0.28506213542987574,0.40147096119705805,0.1874207456251585,0.20314481359371037,0.12452447375095105,0.4146588891706822,0.09003296981993406,0.1585087496829825,0.21075323357849354
74,2024,0.3615676359039191,0.14285714285714285,0.2692793931731985,0.13274336283185842,0.1125158027812895,0.1213653603034134,0.5600505689001264,0.05941845764854614,0.23008849557522124,0.2402022756005057,0.22709867452135493,0.27746686303387336,0.4430044182621502,0.24477172312223858,0.2939617083946981,0.17025036818851252,0.4044182621502209,0.196759941089838,0.2815905743740795,0.24624447717231224,0.2557342472976536,0.2702346427629844,0.3923016082256789,0.17690482467703664,0.21882414974953862,0.15001318217769574,0.41022936989190617,0.0896388083311363,0.1674136567360928,0.21935143685736883
